Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,2
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,2
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,2
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,2
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,2
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,2
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,3,1,0
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,2
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,0,1,2
main,org.mockito,BDDMockito,BDDMockito,0,1,0
main,org.mockito,BDDMockito,BDDMockito,0,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
main,org.mockito,BDDMockito,BDDMockito,3,1,1
