Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic,CountLineCode
Class,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.InnerClass",0,0,4,1,,2,0,0,1
Static Class,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.Message",0,0,4,1,,2,0,0,1
Public Abstract Generic Class,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.SomeAbstractClass",0,1,2,8,,1,0,1,6
TypeVariable,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.SomeAbstractClass.T",0,0,0,0,,1,0,0,0
Protected Abstract Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.SomeAbstractClass.getRealValue",,,,1,0,,,0,1
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.SomeAbstractClass.getValue",,,,3,1,,,1,3
Public Generic Class,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.SomeConcreteClass",0,0,3,7,,2,0,1,6
TypeVariable,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.SomeConcreteClass.T",0,0,0,0,,2,0,0,0
Protected Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.SomeConcreteClass.getRealValue",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.ThrowingConstructorClass",0,0,1,5,,1,0,1,5
Public Constructor,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.ThrowingConstructorClass.ThrowingConstructorClass",,,,3,1,,,1,3
Static Class,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesBase",2,0,3,13,,1,0,3,12
Public Constructor,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesBase.UsesBase",,,,3,1,,,1,3
Public Constructor,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesBase.UsesBase",,,,3,1,,,1,3
Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesBase.getConstructorUsed",,,,3,1,,,1,3
Static Class,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesTwoBases",2,0,4,16,,1,0,4,15
Public Constructor,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesTwoBases.UsesTwoBases",,,,3,1,,,1,3
Public Constructor,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesTwoBases.UsesTwoBases",,,,3,1,,,1,3
Public Constructor,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesTwoBases.UsesTwoBases",,,,3,1,,,1,3
Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.UsesTwoBases.getConstructorUsed",,,,3,1,,,1,3
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.abstract_method_returns_default",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.abstract_method_stubbed",,,,5,1,,,1,5
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.calls_real_interface_method",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_create_mock_with_constructor",,,,5,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_abstract_classes",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_inner_classes",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_unambigous_constructor_with_inheritance_base_class_exact_match",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_unambigous_constructor_with_inheritance_extending_class_exact_match",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_unambigous_constructor_with_inheritance_first_extending_class_exact_match",,,,5,1,,,1,5
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_unambigous_constructor_with_inheritance_multiple_base_class_exact_match",,,,5,1,,,1,5
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_unambigous_constructor_with_inheritance_non_exact_match",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_mock_unambigous_constructor_with_inheritance_second_extending_class_exact_match",,,,5,1,,,1,5
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_spy_abstract_classes",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_spy_abstract_classes_with_casted_null",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_spy_abstract_classes_with_constructor_args",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_spy_abstract_classes_with_constructor_array_of_nulls",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_spy_abstract_classes_with_constructor_primitive_args",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_spy_abstract_classes_with_null_varargs",,,,9,2,,,2,9
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.can_spy_ambiguius_constructor_with_primitive",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.exception_message_when_constructor_not_found",,,,11,2,,,2,9
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.explains_constructor_exceptions",,,,9,2,,,2,9
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.fail_when_multiple_matching_constructors_with_inheritence",,,,19,2,,,2,15
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.handles_bridge_methods_correctly",,,,4,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.interface_method_stubbed",,,,5,1,,,1,5
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.mocking_inner_classes_with_wrong_outer_instance",,,,15,2,,,2,11
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.mocking_interfaces_with_constructor",,,,6,1,,,1,4
Public Method,"org.mockitousage.constructor.CreatingMocksWithConstructorTest.prevents_across_jvm_serialization_with_constructor",,,,10,2,,,2,8
Package,"org.mockitousage.customization",,,,405,,,,51,311
Public Class,"org.mockitousage.customization.BDDMockitoTest",19,0,45,380,,2,30,44,294
Private Class,"org.mockitousage.customization.BDDMockitoTest.AnotherThingWasWrong",0,0,0,3,,2,0,0,2
Static Class,"org.mockitousage.customization.BDDMockitoTest.Bike",0,0,0,3,,1,0,0,2
Static Class,"org.mockitousage.customization.BDDMockitoTest.Car",0,0,0,3,,1,0,0,2
Class,"org.mockitousage.customization.BDDMockitoTest.Dog",0,0,1,6,,1,0,1,5
Public Method,"org.mockitousage.customization.BDDMockitoTest.Dog.bark",,,,3,1,,,1,3
Static Class,"org.mockitousage.customization.BDDMockitoTest.Person",2,0,2,8,,1,0,2,6
Method,"org.mockitousage.customization.BDDMockitoTest.Person.drive",,,,2,1,,,1,2
Method,"org.mockitousage.customization.BDDMockitoTest.Person.ride",,,,2,1,,,1,2
Static Class,"org.mockitousage.customization.BDDMockitoTest.Police",1,0,1,5,,1,0,1,4
Method,"org.mockitousage.customization.BDDMockitoTest.Police.chase",,,,2,1,,,1,2
Private Class,"org.mockitousage.customization.BDDMockitoTest.SomethingWasWrong",0,0,0,3,,2,0,0,2
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_all_stubbed_mock_reference_access",,,,7,1,,,1,5
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_fail_for_expected_behavior_that_did_not_happen",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_fail_for_interactions_that_were_in_wrong_order",,,,13,2,,,2,11
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_fail_when_checking_order_of_interactions_that_did_not_happen",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_fail_when_mock_had_more_interactions_than_expected",,,,11,2,,,2,10
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_fail_when_mock_had_unwanted_interactions",,,,9,2,,,2,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_pass_fluent_bdd_scenario",,,,11,1,,,1,9
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_pass_fluent_bdd_scenario_with_ordered_verification",,,,13,1,,,1,11
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_pass_fluent_bdd_scenario_with_ordered_verification_for_two_mocks",,,,13,1,,,1,11
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_pass_for_expected_behavior_that_happened",,,,6,1,,,1,5
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_pass_for_interactions_that_happened_in_correct_order",,,,8,1,,,1,7
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_return_consecutively",,,,9,1,,,1,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub",,,,6,1,,,1,5
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_by_delegating_to_real_method",,,,8,1,,,1,5
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_by_delegating_to_real_method_using_typical_stubbing_syntax",,,,8,1,,,1,5
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_consecutively",,,,8,1,,,1,7
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_consecutively_with_call_real_method",,,,8,1,,,1,7
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_using_do_answer_style",,,,10,1,,,1,9
Anonymous Class,"org.mockitousage.customization.BDDMockitoTest.should_stub_using_do_answer_style.(Anon_3)",1,0,1,4,,1,0,1,4
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_using_do_answer_style.(Anon_3).answer",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_using_do_return_style",,,,6,1,,,1,5
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_void",,,,9,2,,,2,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_void_consecutively",,,,12,2,,,2,11
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_void_consecutively_with_exception_class",,,,12,2,,,2,11
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_void_with_exception_class",,,,9,2,,,2,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_void_with_exception_classes",,,,9,2,,,2,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_answer",,,,9,1,,,1,8
Anonymous Class,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_answer.(Anon_1)",1,0,1,4,,1,0,1,4
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_answer.(Anon_1).answer",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_throwable",,,,9,2,,,2,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_throwable_class",,,,9,2,,,2,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_throwable_classes",,,,10,2,,,2,8
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_will_answer_alias",,,,9,1,,,1,8
Anonymous Class,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_will_answer_alias.(Anon_2)",1,0,1,4,,1,0,1,4
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_stub_with_will_answer_alias.(Anon_2).answer",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_validate_mock_when_verifying",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_validate_mock_when_verifying_no_more_interactions",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_validate_mock_when_verifying_with_expected_number_of_invocations",,,,3,1,,,1,3
Public Method,"org.mockitousage.customization.BDDMockitoTest.should_validate_that_mock_did_not_have_any_interactions",,,,3,1,,,1,3
Package,"org.mockitousage.debugging",,,,634,,,,49,434
Interface,"org.mockitousage.debugging.Foo",0,1,2,4,,0,0,0,4
Abstract Method,"org.mockitousage.debugging.Foo.doSomething",,,,1,0,,,0,1
Abstract Method,"org.mockitousage.debugging.Foo.giveMeSomeString",,,,1,0,,,0,1
Public Class,"org.mockitousage.debugging.InvocationListenerCallbackTest",11,0,6,123,,1,0,7,82
Private Static Class,"org.mockitousage.debugging.InvocationListenerCallbackTest.OvenNotWorking",0,0,0,1,,2,0,0,1
Private Static Class,"org.mockitousage.debugging.InvocationListenerCallbackTest.RememberingListener",2,0,3,21,,1,58,3,18
Constructor,"org.mockitousage.debugging.InvocationListenerCallbackTest.RememberingListener.RememberingListener",,,,3,1,,,1,3
Constructor,"org.mockitousage.debugging.InvocationListenerCallbackTest.RememberingListener.RememberingListener",,,,3,1,,,1,3
Public Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.RememberingListener.reportInvocation",,,,6,1,,,1,6
Private Static Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.notifiedFor",,,,10,1,,,1,10
Anonymous Class,"org.mockitousage.debugging.InvocationListenerCallbackTest.notifiedFor.(Anon_1)",2,0,1,7,,2,0,1,7
Public Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.notifiedFor.(Anon_1).matches",,,,6,1,,,1,6
Public Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.should_allow_same_listener",,,,14,1,,,1,8
Public Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.should_call_all_listener_when_mock_return_normally",,,,14,1,,,1,9
Public Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.should_call_all_listener_when_mock_throws_exception",,,,18,2,,,2,14
Public Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.should_call_listeners_in_order",,,,14,1,,,1,8
Public Method,"org.mockitousage.debugging.InvocationListenerCallbackTest.should_call_single_listener_when_mock_return_normally",,,,12,1,,,1,7
Public Class,"org.mockitousage.debugging.InvocationsPrinterTest",5,0,19,69,,2,0,7,55
Public Method,"org.mockitousage.debugging.InvocationsPrinterTest.no_invocations",,,,3,1,,,1,3
Public Method,"org.mockitousage.debugging.InvocationsPrinterTest.prints_invocations",,,,11,1,,,1,10
Public Method,"org.mockitousage.debugging.InvocationsPrinterTest.prints_invocations_and_stubbings",,,,14,1,,,1,12
Public Method,"org.mockitousage.debugging.InvocationsPrinterTest.prints_invocations_and_unused_stubbings",,,,16,1,,,1,14
Public Method,"org.mockitousage.debugging.InvocationsPrinterTest.prints_stubbings",,,,8,1,,,1,7
Private Method,"org.mockitousage.debugging.InvocationsPrinterTest.triggerInteraction",,,,3,1,,,1,3
Private Method,"org.mockitousage.debugging.InvocationsPrinterTest.triggerStubbing",,,,3,1,,,1,3
Public Class,"org.mockitousage.debugging.NewMockito",2,0,98,6,,3,0,1,5
Public Static Method,"org.mockitousage.debugging.NewMockito.debug",,,,3,1,,,1,3
Public Class,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest",12,0,10,160,,1,83,11,104
Static Class,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.FooImpl",0,0,2,8,,1,0,2,7
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.FooImpl.doSomething",,,,2,1,,,1,2
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.FooImpl.giveMeSomeString",,,,3,1,,,1,3
Static Class,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.ThirdPartyException",0,0,0,7,,2,0,0,3
Private Static Class,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.UnrelatedClass",0,0,1,4,,1,0,1,4
Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.UnrelatedClass.unrelatedMethod",,,,2,1,,,1,2
Private Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.mockName",,,,3,1,,,1,3
Private Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.printed",,,,3,1,,,1,3
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.setUp",,,,5,1,,,1,5
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.shouldNotPrintInvocationOnMockWithoutSetting",,,,14,1,,,1,9
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.shouldPrintRealInvocationOnSpyToStdOut",,,,16,1,,,1,11
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.shouldPrintStubbedInvocationOnMockToStdOut",,,,16,1,,,1,11
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.shouldPrintThrowingInvocationOnMockToStdOut",,,,19,2,,,2,15
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.shouldPrintUnstubbedInvocationOnMockToStdOut",,,,14,1,,,1,9
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.tearDown",,,,3,1,,,1,3
Public Method,"org.mockitousage.debugging.VerboseLoggingOfInvocationsOnMockTest.usage",,,,11,1,,,1,8
Public Class,"org.mockitousage.debugging.VerificationListenerCallBackTest",12,0,20,164,,2,0,11,120
Private Static Class,"org.mockitousage.debugging.VerificationListenerCallBackTest.RememberingListener",3,1,1,14,,1,0,1,13
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.RememberingListener.onVerification",,,,6,1,,,1,6
Private Static Class,"org.mockitousage.debugging.VerificationListenerCallBackTest.RememberingListener2",0,0,1,3,,2,0,0,2
Private Static Class,"org.mockitousage.debugging.VerificationListenerCallBackTest.RuntimeExceptionVerificationMode",1,0,2,11,,1,0,2,10
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.RuntimeExceptionVerificationMode.description",,,,3,1,,,1,3
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.RuntimeExceptionVerificationMode.verify",,,,3,1,,,1,3
Public Static Class,"org.mockitousage.debugging.VerificationListenerCallBackTest.VerificationListenerSample",2,0,1,8,,1,0,1,8
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.VerificationListenerSample.verificationTest",,,,5,1,,,1,5
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.clearListeners",,,,3,1,,,1,3
Private Static Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.notifiedFor",,,,11,1,,,1,10
Anonymous Class,"org.mockitousage.debugging.VerificationListenerCallBackTest.notifiedFor.(Anon_1)",5,0,1,8,,2,0,1,7
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.notifiedFor.(Anon_1).matches",,,,7,1,,,1,6
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.should_call_all_listeners_on_verify",,,,17,1,,,1,11
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.should_call_single_listener_on_verify",,,,16,1,,,1,10
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.should_call_verification_listeners",,,,14,1,,,1,9
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.should_not_call_listener_when_verify_was_called_incorrectly",,,,14,2,,,2,11
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.should_notify_when_verification_throws_runtime_exception",,,,16,2,,,2,12
Public Method,"org.mockitousage.debugging.VerificationListenerCallBackTest.should_notify_when_verification_throws_type_error",,,,16,2,,,2,12
Package,"org.mockitousage.examples",,,,0,,,,0,0
Package,"org.mockitousage.examples.use",,,,190,,,,16,121
Public Class,"org.mockitousage.examples.use.Article",0,0,2,12,,1,0,2,9
Public Method,"org.mockitousage.examples.use.Article.getNumberOfRelatedArticles",,,,3,1,,,1,3
Public Method,"org.mockitousage.examples.use.Article.setNumberOfRelatedArticles",,,,3,1,,,1,3
Public Interface,"org.mockitousage.examples.use.ArticleCalculator",1,0,4,6,,0,0,0,6
Abstract Method,"org.mockitousage.examples.use.ArticleCalculator.countAllArticles",,,,1,0,,,0,1
Abstract Method,"org.mockitousage.examples.use.ArticleCalculator.countArticles",,,,1,0,,,0,1
Abstract Method,"org.mockitousage.examples.use.ArticleCalculator.countArticlesInPolish",,,,1,0,,,0,1
Abstract Method,"org.mockitousage.examples.use.ArticleCalculator.countNumberOfRelatedArticles",,,,1,0,,,0,1
Public Class,"org.mockitousage.examples.use.ArticleDatabase",1,0,5,18,,1,0,5,13
Public Method,"org.mockitousage.examples.use.ArticleDatabase.getArticlesFor",,,,3,1,,,1,3
Public Method,"org.mockitousage.examples.use.ArticleDatabase.save",,,,2,1,,,1,2
Public Method,"org.mockitousage.examples.use.ArticleDatabase.updateNumberOfArticles",,,,2,1,,,1,2
Public Method,"org.mockitousage.examples.use.ArticleDatabase.updateNumberOfEnglishArticles",,,,2,1,,,1,2
Public Method,"org.mockitousage.examples.use.ArticleDatabase.updateNumberOfPolishArticles",,,,2,1,,,1,2
Public Class,"org.mockitousage.examples.use.ArticleManager",3,0,3,28,,1,0,4,23
Public Constructor,"org.mockitousage.examples.use.ArticleManager.ArticleManager",,,,4,1,,,1,4
Public Method,"org.mockitousage.examples.use.ArticleManager.updateArticleCounters",,,,8,1,,,1,7
Public Method,"org.mockitousage.examples.use.ArticleManager.updateRelatedArticlesCounters",,,,8,2,,,2,8
Public Class,"org.mockitousage.examples.use.ExampleTest",11,0,5,75,,1,35,5,54
Public Method,"org.mockitousage.examples.use.ExampleTest.managerCountsArticlesAndSavesThemInTheDatabase",,,,10,1,,,1,8
Public Method,"org.mockitousage.examples.use.ExampleTest.managerCountsArticlesUsingCalculator",,,,6,1,,,1,5
Public Method,"org.mockitousage.examples.use.ExampleTest.managerSavesArticlesInTheDatabase",,,,7,1,,,1,6
Public Method,"org.mockitousage.examples.use.ExampleTest.managerUpdatesNumberOfRelatedArticles",,,,17,1,,,1,13
Public Method,"org.mockitousage.examples.use.ExampleTest.shouldPersistRecalculatedArticle",,,,16,1,,,1,11
Package,"org.mockitousage.internal",,,,10,,,,0,1
Package,"org.mockitousage.internal.debugging",,,,40,,,,3,25
Public Class,"org.mockitousage.internal.debugging.LocationImplTest",2,0,14,24,,2,0,2,17
Public Method,"org.mockitousage.internal.debugging.LocationImplTest.shouldBeSafeInCaseForSomeReasonFilteredStackTraceIsEmpty",,,,15,1,,,1,10
Anonymous Class,"org.mockitousage.internal.debugging.LocationImplTest.shouldBeSafeInCaseForSomeReasonFilteredStackTraceIsEmpty.(Anon_1)",0,0,2,5,,2,0,1,5
Public Method,"org.mockitousage.internal.debugging.LocationImplTest.shouldBeSafeInCaseForSomeReasonFilteredStackTraceIsEmpty.(Anon_1).filter",,,,3,1,,,1,3
Public Method,"org.mockitousage.internal.debugging.LocationImplTest.shouldLocationNotContainGetStackTraceMethod",,,,3,1,,,1,3
Package,"org.mockitousage.internal.junit",,,,150,,,,9,88
Public Class,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest",7,0,21,129,,2,0,9,75
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.deduplicates_stubbings_by_location",,,,12,1,,,1,5
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.no_interactions",,,,5,1,,,1,4
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.no_stubbings",,,,8,1,,,1,5
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.no_unused_stubbings",,,,9,1,,,1,6
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.some_unused_stubbings",,,,15,1,,,1,10
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.some_unused_stubbings_by_location",,,,15,1,,,1,10
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.stubbing_used_by_location",,,,12,1,,,1,6
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.unused_and_lenient_stubbings",,,,15,1,,,1,10
Public Method,"org.mockitousage.internal.junit.UnusedStubbingsFinderTest.unused_stubbings",,,,8,1,,,1,5
Package,"org.mockitousage.jls",,,,244,,,,15,126
Public Class,"org.mockitousage.jls.JLS_15_12_2_5Test",0,0,0,221,,1,0,0,111
Public Static Class,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test",4,0,9,105,,1,0,9,64
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.setUp",,,,4,1,,,1,4
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_single_arg",,,,10,1,,,1,8
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_single_arg_and_matcher_cast",,,,7,1,,,1,5
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_single_arg_and_null_Object_reference",,,,8,1,,,1,6
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_variable_arg",,,,10,1,,,1,8
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_variable_arg_and_matcher_String_array_cast",,,,7,1,,,1,5
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_variable_arg_and_matcher_String_cast",,,,7,1,,,1,5
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_variable_arg_and_null_Object_arg",,,,8,1,,,1,6
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java6_Java7_Test.with_variable_arg_and_null_Object_array",,,,8,1,,,1,6
Public Static Class,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java8_Test",4,0,6,101,,1,0,6,39
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java8_Test.setUp",,,,3,1,,,1,3
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java8_Test.with_single_arg",,,,7,1,,,1,5
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java8_Test.with_single_arg_and_null_Object_reference",,,,8,1,,,1,6
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java8_Test.with_variable_arg",,,,7,1,,,1,5
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java8_Test.with_variable_arg_and_null_Object_arg",,,,8,1,,,1,6
Public Method,"org.mockitousage.jls.JLS_15_12_2_5Test.JLS_15_12_2_5_Java8_Test.with_variable_arg_and_null_Object_array",,,,8,1,,,1,6
Interface,"org.mockitousage.jls.JLS_15_12_2_5Test.SingleOverload",0,0,4,6,,0,0,0,6
Abstract Method,"org.mockitousage.jls.JLS_15_12_2_5Test.SingleOverload.oneArg",,,,1,0,,,0,1
Abstract Method,"org.mockitousage.jls.JLS_15_12_2_5Test.SingleOverload.oneArg",,,,1,0,,,0,1
Abstract Method,"org.mockitousage.jls.JLS_15_12_2_5Test.SingleOverload.varargs",,,,1,0,,,0,1
Abstract Method,"org.mockitousage.jls.JLS_15_12_2_5Test.SingleOverload.varargs",,,,1,0,,,0,1
Package,"org.mockitousage.junitrule",,,,867,,,,68,608
Public Class,"org.mockitousage.junitrule.InvalidTargetMockitoJUnitRuleTest",6,0,1,27,,1,33,1,20
Public Static Class,"org.mockitousage.junitrule.InvalidTargetMockitoJUnitRuleTest.InjectInto",1,0,1,7,,1,0,1,6
Public Method,"org.mockitousage.junitrule.InvalidTargetMockitoJUnitRuleTest.InjectInto.getInjected",,,,3,1,,,1,3
