Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacorbReloadRequiredWriteAttributeHandler,JacorbReloadRequiredWriteAttributeHandler,19,7,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacorbReloadRequiredWriteAttributeHandler,JacorbReloadRequiredWriteAttributeHandler,6,2,6
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,4,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,73,12,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,57,9,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,21,5,3
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,11,4,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,11,2,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,9,3,3
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,8,2,3
wildfly-16.0.0.Final,org.jboss.as.jacorb,MigrateOperation,MigrateOperation,5,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtils,TransformUtils,2,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtils,TransformUtils,14,5,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtils,TransformUtils,86,21,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,TransformUtils,TransformUtils,7,3,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBMigrateTestCase,JacORBMigrateTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBMigrateTestCase,JacORBMigrateTestCase,21,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBMigrateTestCase,JacORBMigrateTestCase,16,1,4
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBMigrateTestCase,JacORBMigrateTestCase,4,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBMigrateTestCase,JacORBMigrateTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBMigrateTestCase,JacORBMigrateTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,NewSubsystemAdditionalInitialization,NewSubsystemAdditionalInitialization,16,1,4
wildfly-16.0.0.Final,org.jboss.as.jacorb,NewSubsystemAdditionalInitialization,NewSubsystemAdditionalInitialization,4,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,NewSubsystemAdditionalInitialization,NewSubsystemAdditionalInitialization,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,NewSubsystemAdditionalInitialization,NewSubsystemAdditionalInitialization,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,12,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,16,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,9,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,11,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,12,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,9,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBSubsystemTestCase,JacORBSubsystemTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,15,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,4,1,1
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,14,1,2
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,3,1,0
wildfly-16.0.0.Final,org.jboss.as.jacorb,JacORBTransformersTestCase,JacORBTransformersTestCase,12,1,2
