Project Name,Package Name,Type Name,Method Name,Code Smell
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,parse,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,getProjectHelper,Complex Method
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,getProjectHelper,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,newHelper,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,addText,Long Parameter List
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,parsePropertyString,Complex Method
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,parsePropertyString,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,parsePropertyString,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,parsePropertyString,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,ProjectHelper,parsePropertyString,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,Target,setDepends,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,Target,setDepends,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,TaskAdapter,checkTaskClass,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,TaskAdapter,execute,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,UnknownElement,getNotFoundException,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,XmlLogger,buildFinished,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,XmlLogger,targetFinished,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,XmlLogger,taskFinished,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,XmlLogger,messageLogged,Complex Method
ant-rel-1.5.2,org.apache.tools.ant,XmlLogger,messageLogged,Missing default
ant-rel-1.5.2,org.apache.tools.ant,AntClassLoaderTest,testCleanup,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,AntClassLoaderTest,testCleanup,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,AntClassLoaderTest,testCleanup,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,BuildFileTest,expectSpecificBuildException,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,BuildFileTest,expectBuildExceptionContaining,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,BuildFileTest,messageLogged,Complex Conditional
ant-rel-1.5.2,org.apache.tools.ant,BuildFileTest,messageLogged,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,AntTestListener,messageLogged,Complex Conditional
ant-rel-1.5.2,org.apache.tools.ant,AntTestListener,messageLogged,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,DirectoryScannerTest,testSetFollowLinks,Complex Method
ant-rel-1.5.2,org.apache.tools.ant,DirectoryScannerTest,testSetFollowLinks,Empty catch clause
ant-rel-1.5.2,org.apache.tools.ant,DirectoryScannerTest,testSetFollowLinks,Magic Number
ant-rel-1.5.2,org.apache.tools.ant,IncludeTest,testParseErrorInIncluding,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,IncludeTest,testTaskErrorInIncluding,Long Statement
ant-rel-1.5.2,org.apache.tools.ant,IncludeTest,testTaskErrorInIncluding,Long Statement
