Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Public Method,"org.apache.tools.ant.taskdefs.Execute.OS2CommandLauncher.exec",,,,31,23,3,,,3
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.PerlScriptCommandLauncher",1,0,6,50,34,,3,0,6
Constructor,"org.apache.tools.ant.taskdefs.Execute.PerlScriptCommandLauncher.PerlScriptCommandLauncher",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.PerlScriptCommandLauncher.exec",,,,36,26,5,,,5
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.ScriptCommandLauncher",1,0,6,48,32,,3,0,6
Constructor,"org.apache.tools.ant.taskdefs.Execute.ScriptCommandLauncher.ScriptCommandLauncher",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.ScriptCommandLauncher.exec",,,,35,25,5,,,5
Private Static Class,"org.apache.tools.ant.taskdefs.Execute.WinNTCommandLauncher",1,0,6,40,26,,3,0,4
Constructor,"org.apache.tools.ant.taskdefs.Execute.WinNTCommandLauncher.WinNTCommandLauncher",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.WinNTCommandLauncher.exec",,,,29,21,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Execute.execute",,,,44,28,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Execute.getCommandline",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.getEnvironment",,,,11,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Execute.getExitValue",,,,8,3,1,,,1
Private Static Method,"org.apache.tools.ant.taskdefs.Execute.getProcEnvCommand",,,,34,26,7,,,7
Public Static Method,"org.apache.tools.ant.taskdefs.Execute.getProcEnvironment",,,,52,39,9,,,9
Public Method,"org.apache.tools.ant.taskdefs.Execute.killedProcess",,,,8,3,1,,,1
Public Static Method,"org.apache.tools.ant.taskdefs.Execute.launch",,,,22,10,3,,,3
Private Method,"org.apache.tools.ant.taskdefs.Execute.patchEnvironment",,,,23,18,4,,,4
Public Static Method,"org.apache.tools.ant.taskdefs.Execute.runCommand",,,,29,20,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Execute.setAntRun",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.setCommandline",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.setEnvironment",,,,9,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Execute.setExitValue",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.setNewenvironment",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.setVMLauncher",,,,13,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Execute.setWorkingDirectory",,,,17,7,2,,,2
Public Static Method,"org.apache.tools.ant.taskdefs.Execute.toString",,,,16,9,3,,,3
Protected Method,"org.apache.tools.ant.taskdefs.Execute.waitFor",,,,8,8,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.ExecuteJava",8,0,9,169,121,,1,75,25
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.execute",,,,79,70,13,,,13
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.killedProcess",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.run",,,,20,17,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.setClasspath",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.setJavaCommand",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.setOutput",,,,8,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.setSystemProperties",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.setTimeout",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJava.timeoutOccured",,,,10,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.ExecuteJavaTest",7,0,6,84,57,,2,66,8
Public Constructor,"org.apache.tools.ant.taskdefs.ExecuteJavaTest.ExecuteJavaTest",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.ExecuteJavaTest.getCommandline",,,,6,6,1,,,1
Private Static Method,"org.apache.tools.ant.taskdefs.ExecuteJavaTest.getTestClassPath",,,,21,14,3,,,3
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteJavaTest.setUp",,,,7,7,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJavaTest.testNoTimeOut",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteJavaTest.testTimeOut",,,,15,14,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.ExecuteOn",13,2,67,367,233,,4,81,46
Public Static Class,"org.apache.tools.ant.taskdefs.ExecuteOn.FileDirBoth",0,0,9,12,5,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.FileDirBoth.getValues",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.addFileset",,,,6,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteOn.checkConfiguration",,,,27,20,6,,,6
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.createMapper",,,,11,8,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.createSrcfile",,,,12,8,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.createTargetfile",,,,13,9,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteOn.getCommandline",,,,106,74,12,,,12
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteOn.getCommandline",,,,9,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteOn.getDirs",,,,13,9,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteOn.getFiles",,,,13,9,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteOn.runExec",,,,65,57,11,,,11
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.setDest",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.setParallel",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.setRelative",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.setSkipEmptyFilesets",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteOn.setType",,,,6,3,1,,,1
Public Interface,"org.apache.tools.ant.taskdefs.ExecuteStreamHandler",0,7,5,34,7,,0,0,0
Abstract Method,"org.apache.tools.ant.taskdefs.ExecuteStreamHandler.setProcessErrorStream",,,,6,1,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.ExecuteStreamHandler.setProcessInputStream",,,,7,1,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.ExecuteStreamHandler.setProcessOutputStream",,,,6,1,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.ExecuteStreamHandler.start",,,,4,1,0,,,0
Abstract Method,"org.apache.tools.ant.taskdefs.ExecuteStreamHandler.stop",,,,4,1,0,,,0
Public Class,"org.apache.tools.ant.taskdefs.ExecuteWatchdog",2,0,9,151,64,,1,60,15
Public Constructor,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.ExecuteWatchdog",,,,10,4,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.ExecuteWatchdog",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.checkException",,,,14,6,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.cleanUp",,,,7,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.isWatching",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.killedProcess",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.start",,,,19,13,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.stop",,,,9,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdog.timeoutOccured",,,,23,16,4,,,4
Public Class,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest",3,0,10,138,97,,2,78,15
Public Constructor,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.ExecuteWatchdogTest",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.getErrorOutput",,,,9,9,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.getProcess",,,,8,7,1,,,1
Private Static Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.getTestClassPath",,,,21,14,3,,,3
Protected Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.testFailed",,,,7,7,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.testManualStop",,,,30,19,1,,,1
Anonymous Class,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.testManualStop.(Anon_1)",1,0,1,9,8,,2,0,2
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.testManualStop.(Anon_1).run",,,,8,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.testNoTimeOut",,,,7,7,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.testTimeOut",,,,11,10,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.ExecuteWatchdogTest.waitForEnd",,,,11,11,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.Exit",2,0,33,76,40,,3,66,12
Public Method,"org.apache.tools.ant.taskdefs.Exit.addText",,,,9,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Exit.execute",,,,9,9,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Exit.setIf",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exit.setMessage",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exit.setUnless",,,,8,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.Exit.testIfCondition",,,,7,6,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.Exit.testUnlessCondition",,,,6,6,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.Expand",7,1,34,236,160,,3,75,38
Public Method,"org.apache.tools.ant.taskdefs.Expand.addFileset",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Expand.addPatternset",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Expand.execute",,,,48,37,10,,,10
Protected Method,"org.apache.tools.ant.taskdefs.Expand.expandFile",,,,26,23,5,,,5
Protected Method,"org.apache.tools.ant.taskdefs.Expand.extractFile",,,,93,78,18,,,18
Public Method,"org.apache.tools.ant.taskdefs.Expand.setDest",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Expand.setOverwrite",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Expand.setSrc",,,,8,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.FailTest",2,0,33,51,40,,3,0,9
Public Constructor,"org.apache.tools.ant.taskdefs.FailTest.FailTest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FailTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FailTest.test1",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FailTest.test2",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FailTest.testIf",,,,9,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.FailTest.testText",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FailTest.testUnless",,,,10,10,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.Filter",3,0,31,72,35,,3,53,8
Public Method,"org.apache.tools.ant.taskdefs.Filter.execute",,,,20,17,4,,,4
Protected Method,"org.apache.tools.ant.taskdefs.Filter.readFilters",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Filter.setFiltersfile",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Filter.setToken",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Filter.setValue",,,,7,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.FilterTest",0,0,39,88,70,,3,0,16
Public Constructor,"org.apache.tools.ant.taskdefs.FilterTest.FilterTest",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.FilterTest.getFilteredFile",,,,23,22,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.tearDown",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test1",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test2",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test3",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test4",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test5",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test6",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test7",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test8",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FilterTest.test9",,,,5,5,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.FixCRLF",11,0,78,974,630,,4,86,98
Public Static Class,"org.apache.tools.ant.taskdefs.FixCRLF.AddAsisRemove",0,0,9,8,5,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.AddAsisRemove.getValues",,,,3,3,1,,,1
Public Static Class,"org.apache.tools.ant.taskdefs.FixCRLF.CrLf",0,0,9,11,5,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.CrLf.getValues",,,,6,3,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.FixCRLF.FixCRLF",,,,22,16,3,,,3
Class,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner",4,0,8,231,181,,1,73,24
Class,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine",3,0,19,87,68,,1,78,19
Public Constructor,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.BufferLine",,,,7,7,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getChar",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getColumn",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getEol",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getEolLength",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getLineString",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getLookahead",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getNext",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getNextChar",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getNextCharInc",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.getState",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.incColumn",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.length",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.setColumn",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.setLookahead",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.setNext",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.setState",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.substring",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine.substring",,,,3,3,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.OneLiner",,,,12,12,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.close",,,,5,5,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.getEofStr",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.getState",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.hasMoreElements",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.nextElement",,,,10,10,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.nextLine",,,,84,65,14,,,14
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.setState",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.FixCRLF.endOfCharConst",,,,32,18,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.execute",,,,41,32,16,,,16
Private Method,"org.apache.tools.ant.taskdefs.FixCRLF.getReader",,,,8,4,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.FixCRLF.nextStateChange",,,,50,31,8,,,8
Private Method,"org.apache.tools.ant.taskdefs.FixCRLF.notInConstant",,,,100,66,9,,,9
Private Method,"org.apache.tools.ant.taskdefs.FixCRLF.processFile",,,,217,165,36,,,36
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setCr",,,,28,15,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setDestdir",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setEncoding",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setEof",,,,21,10,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setEol",,,,27,15,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setJavafiles",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setSrcdir",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setTab",,,,21,10,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setTablength",,,,17,12,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.FixCrLfTest",1,0,43,152,115,,3,0,23
Public Constructor,"org.apache.tools.ant.taskdefs.FixCrLfTest.FixCrLfTest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.assertEqualContent",,,,27,25,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.tearDown",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test1",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test2",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test3",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test4",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test5",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test6",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test7",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test8",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.test9",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.testEncoding",,,,9,8,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.testLongLines",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.testMacLines",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCrLfTest.testNoOverwrite",,,,28,16,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.GUnzip",1,0,37,61,45,,4,50,11
Protected Method,"org.apache.tools.ant.taskdefs.GUnzip.extract",,,,40,39,10,,,10
Protected Method,"org.apache.tools.ant.taskdefs.GUnzip.getDefaultExtension",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.GUnzipTest",1,0,33,42,29,,3,0,7
Public Constructor,"org.apache.tools.ant.taskdefs.GUnzipTest.GUnzipTest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GUnzipTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GUnzipTest.tearDown",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GUnzipTest.test1",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GUnzipTest.test2",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GUnzipTest.testRealTest",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GUnzipTest.testTestGzipTask",,,,6,6,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.GZip",1,0,34,33,19,,4,0,4
Protected Method,"org.apache.tools.ant.taskdefs.GZip.pack",,,,19,17,4,,,4
Public Class,"org.apache.tools.ant.taskdefs.GenerateKey",5,0,39,348,215,,3,83,33
Public Static Class,"org.apache.tools.ant.taskdefs.GenerateKey.DistinguishedName",1,0,4,57,43,,1,25,8
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DistinguishedName.createParam",,,,6,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DistinguishedName.encode",,,,22,16,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DistinguishedName.getParams",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DistinguishedName.toString",,,,19,16,3,,,3
Public Static Class,"org.apache.tools.ant.taskdefs.GenerateKey.DnameParam",0,0,4,20,16,,1,50,4
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DnameParam.getName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DnameParam.getValue",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DnameParam.setName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.DnameParam.setValue",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.createDname",,,,20,13,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.execute",,,,102,83,16,,,16
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setAlias",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setDname",,,,13,8,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setKeyalg",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setKeypass",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setKeysize",,,,14,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setKeystore",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setSigalg",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setStorepass",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setStoretype",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setValidity",,,,13,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.GenerateKey.setVerbose",,,,7,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Get",5,0,34,362,216,,3,75,37
Class,"org.apache.tools.ant.taskdefs.Get.Base64Converter",0,0,2,81,54,,1,50,5
Public Method,"org.apache.tools.ant.taskdefs.Get.Base64Converter.encode",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.Base64Converter.encode",,,,53,40,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.Get.execute",,,,176,130,29,,,29
Public Method,"org.apache.tools.ant.taskdefs.Get.setDest",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setIgnoreErrors",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setPassword",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setSrc",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setUseTimestamp",,,,23,5,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Get.setUsername",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setVerbose",,,,8,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.GetTest",0,0,34,45,32,,3,0,9
Public Constructor,"org.apache.tools.ant.taskdefs.GetTest.GetTest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GetTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GetTest.test1",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GetTest.test2",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GetTest.test3",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GetTest.test4",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GetTest.test5",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GetTest.test6",,,,10,9,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.GzipTest",0,0,35,51,38,,3,0,9
Public Constructor,"org.apache.tools.ant.taskdefs.GzipTest.GzipTest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.setUp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.tearDown",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.test1",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.test2",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.test3",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.test4",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.testDateCheck",,,,7,7,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GzipTest.testGZip",,,,8,8,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.InitializeClassTest",1,0,30,37,27,,3,0,4
