Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountLine,CountLineCode,Cyclomatic,MaxInheritanceTree,PercentLackOfCohesion,SumCyclomatic
Public Method,"org.apache.tools.ant.Target.getDependencies",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.Target.getName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.Target.getProject",,,,3,3,1,,,1
Constructor,"org.apache.tools.ant.Target.project.log",,,,0,0,1,,,1
Public Method,"org.apache.tools.ant.Target.setDepends",,,,9,9,3,,,3
Public Method,"org.apache.tools.ant.Target.setIf",,,,3,3,2,,,2
Public Method,"org.apache.tools.ant.Target.setName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.Target.setProject",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.Target.setUnless",,,,3,3,2,,,2
Public Method,"org.apache.tools.ant.Target.toString",,,,3,3,1,,,1
Public Abstract Class,"org.apache.tools.ant.Task",4,26,15,139,49,,1,86,15
Public Method,"org.apache.tools.ant.Task.execute",,,,5,0,1,,,1
Public Method,"org.apache.tools.ant.Task.getDescription",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.Task.getLocation",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.Task.getOwningTarget",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.Task.getProject",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.Task.getTaskName",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.Task.init",,,,6,1,1,,,1
Public Method,"org.apache.tools.ant.Task.log",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.Task.log",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.Task.setDescription",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.Task.setLocation",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.Task.setOwningTarget",,,,8,3,1,,,1
Method,"org.apache.tools.ant.Task.setProject",,,,11,3,1,,,1
Public Method,"org.apache.tools.ant.Task.setTaskName",,,,8,3,1,,,1
Method,"org.apache.tools.ant.Task.setTaskType",,,,8,3,1,,,1
Public Class,"org.apache.tools.ant.TaskAdapter",2,0,18,43,25,,2,0,5
Public Method,"org.apache.tools.ant.TaskAdapter.execute",,,,20,16,3,,,3
Public Method,"org.apache.tools.ant.TaskAdapter.getProxy",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.TaskAdapter.setProxy",,,,6,3,1,,,1
Public Class,"org.apache.tools.ant.XmlLogger",6,0,11,208,150,,1,81,29
Public Constructor,"org.apache.tools.ant.XmlLogger.XmlLogger",,,,5,2,1,,,1
Public Method,"org.apache.tools.ant.XmlLogger.buildFinished",,,,20,17,3,,,3
Public Method,"org.apache.tools.ant.XmlLogger.buildStarted",,,,6,5,1,,,1
Private Static Method,"org.apache.tools.ant.XmlLogger.formatTime",,,,13,10,2,,,2
Private Static Method,"org.apache.tools.ant.XmlLogger.getDocumentBuilder",,,,8,8,2,,,2
Public Method,"org.apache.tools.ant.XmlLogger.messageLogged",,,,25,22,6,,,6
Public Method,"org.apache.tools.ant.XmlLogger.targetFinished",,,,7,6,1,,,1
Public Method,"org.apache.tools.ant.XmlLogger.targetStarted",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.XmlLogger.taskFinished",,,,7,6,1,,,1
Public Method,"org.apache.tools.ant.XmlLogger.taskStarted",,,,13,11,2,,,2
Private Static Method,"org.apache.tools.ant.XmlLogger.write",,,,59,40,9,,,9
Package,"org.apache.tools.ant.taskdefs",,,,8072,3801,,,,898
Public Class,"org.apache.tools.ant.taskdefs.Ant",6,0,22,119,74,,2,69,16
Public Method,"org.apache.tools.ant.taskdefs.Ant.createProperty",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Ant.execute",,,,28,17,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Ant.init",,,,36,31,6,,,6
Public Method,"org.apache.tools.ant.taskdefs.Ant.setAntfile",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Ant.setDir",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Ant.setOutput",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Ant.setTarget",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.AntStructure",1,0,17,61,35,,2,66,5
Public Method,"org.apache.tools.ant.taskdefs.AntStructure.execute",,,,37,25,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.AntStructure.setOutput",,,,6,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Available",2,0,24,67,51,,2,75,14
Private Method,"org.apache.tools.ant.taskdefs.Available.checkClass",,,,9,9,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.Available.checkFile",,,,9,9,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.Available.checkResource",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.init",,,,7,6,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.Available.setClass",,,,6,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setClassname",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setFile",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setProperty",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Available.setResource",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Chmod",3,0,35,63,44,,3,66,12
Private Method,"org.apache.tools.ant.taskdefs.Chmod.chmod",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Chmod.execute",,,,26,21,7,,,7
Public Method,"org.apache.tools.ant.taskdefs.Chmod.setDir",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Chmod.setFile",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Chmod.setPerm",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Chmod.setSrc",,,,6,6,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.CompileTask",2,0,47,51,24,,4,33,5
Public Method,"org.apache.tools.ant.taskdefs.CompileTask.createTaskdef",,,,8,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CompileTask.execute",,,,5,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.CompileTask.init",,,,24,14,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.Copydir",3,0,34,62,48,,3,64,9
Public Method,"org.apache.tools.ant.taskdefs.Copydir.execute",,,,32,29,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setDest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setFiltering",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setForceoverwrite",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copydir.setSrc",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Copyfile",2,0,19,35,25,,2,50,6
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.execute",,,,11,11,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.setDest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.setFiltering",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Copyfile.setSrc",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Cvs",1,0,33,92,61,,3,77,20
Public Method,"org.apache.tools.ant.taskdefs.Cvs.execute",,,,27,18,7,,,7
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setCommand",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setCvsRoot",,,,9,7,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setDate",,,,5,5,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setDest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setNoexec",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setPackage",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setQuiet",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Cvs.setTag",,,,9,7,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.Delete",3,0,33,97,55,,3,50,16
Public Method,"org.apache.tools.ant.taskdefs.Delete.execute",,,,53,37,12,,,12
Public Method,"org.apache.tools.ant.taskdefs.Delete.setDir",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setFile",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Delete.setVerbose",,,,12,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.Deltree",1,0,18,61,40,,2,33,11
Public Method,"org.apache.tools.ant.taskdefs.Deltree.execute",,,,21,17,5,,,5
Private Method,"org.apache.tools.ant.taskdefs.Deltree.removeDir",,,,25,17,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Deltree.setDir",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Echo",1,0,17,26,9,,2,0,2
Public Method,"org.apache.tools.ant.taskdefs.Echo.execute",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Echo.setMessage",,,,8,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Exec",3,5,24,181,133,,2,79,23
Class,"org.apache.tools.ant.taskdefs.Exec.StreamPumper",1,0,3,40,36,,2,40,8
Public Constructor,"org.apache.tools.ant.taskdefs.Exec.StreamPumper.StreamPumper",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.StreamPumper.pumpStream",,,,14,13,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Exec.StreamPumper.run",,,,11,11,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.Exec.execute",,,,3,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Exec.logFlush",,,,3,3,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Exec.outputLog",,,,6,6,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Exec.run",,,,85,60,13,,,13
Public Method,"org.apache.tools.ant.taskdefs.Exec.setCommand",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setDir",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setFailonerror",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setOs",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Exec.setOutput",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Expand",3,0,18,100,61,,2,33,12
Public Method,"org.apache.tools.ant.taskdefs.Expand.execute",,,,69,51,10,,,10
Public Method,"org.apache.tools.ant.taskdefs.Expand.setDest",,,,9,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Expand.setSrc",,,,8,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Filter",1,0,18,23,13,,2,33,3
Public Method,"org.apache.tools.ant.taskdefs.Filter.init",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Filter.setToken",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Filter.setValue",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.FixCRLF",5,0,37,320,181,,3,70,57
Public Static Class,"org.apache.tools.ant.taskdefs.FixCRLF.AddAsisRemove",0,0,6,8,5,,2,0,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.AddAsisRemove.getValues",,,,3,3,1,,,1
Public Constructor,"org.apache.tools.ant.taskdefs.FixCRLF.FixCRLF",,,,14,9,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.execute",,,,162,116,42,,,42
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setCr",,,,21,10,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setDestdir",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setEof",,,,21,10,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setSrcdir",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setTab",,,,21,10,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.FixCRLF.setTablength",,,,12,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.GUnzip",1,0,18,81,64,,2,33,16
Public Method,"org.apache.tools.ant.taskdefs.GUnzip.execute",,,,60,54,14,,,14
Public Method,"org.apache.tools.ant.taskdefs.GUnzip.setDest",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GUnzip.setSrc",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.GZip",2,0,20,68,52,,2,60,10
Public Method,"org.apache.tools.ant.taskdefs.GZip.execute",,,,25,22,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.GZip.setSrc",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.GZip.setZipfile",,,,3,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.GZip.zipFile",,,,10,10,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.GZip.zipFile",,,,10,10,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Get",1,0,20,98,58,,2,60,15
Public Method,"org.apache.tools.ant.taskdefs.Get.execute",,,,50,40,11,,,11
Public Method,"org.apache.tools.ant.taskdefs.Get.setDest",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setIgnoreErrors",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setSrc",,,,8,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Get.setVerbose",,,,8,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Jar",1,0,42,61,38,,4,60,9
Protected Method,"org.apache.tools.ant.taskdefs.Jar.initZipOutputStream",,,,23,14,3,,,3
Public Method,"org.apache.tools.ant.taskdefs.Jar.setJarfile",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Jar.setManifest",,,,3,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Jar.zipDir",,,,9,7,2,,,2
Protected Method,"org.apache.tools.ant.taskdefs.Jar.zipFile",,,,8,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.Java",3,0,36,181,111,,3,80,28
Protected Method,"org.apache.tools.ant.taskdefs.Java.array",,,,13,8,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Java.createClasspath",,,,9,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Java.execute",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Java.executeJava",,,,43,33,7,,,7
Protected Method,"org.apache.tools.ant.taskdefs.Java.run",,,,26,20,6,,,6
Public Method,"org.apache.tools.ant.taskdefs.Java.setArgs",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Java.setClass",,,,9,6,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Java.setClassname",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Java.setClasspath",,,,10,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Java.setFork",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Java.setJvmargs",,,,6,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Java.tokenize",,,,15,9,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.Javac",4,1,44,265,148,,3,90,36
Public Method,"org.apache.tools.ant.taskdefs.Javac.createBootclasspath",,,,9,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.createClasspath",,,,9,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.createExtdirs",,,,9,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.createSrc",,,,12,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.execute",,,,84,62,14,,,14
Public Method,"org.apache.tools.ant.taskdefs.Javac.setBootclasspath",,,,11,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.setClasspath",,,,10,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDebug",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDeprecation",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setDestdir",,,,7,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setExtdirs",,,,11,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.setFiltering",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setOptimize",,,,6,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javac.setSrcdir",,,,10,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javac.setTarget",,,,7,3,1,,,1
Class,"org.apache.tools.ant.taskdefs.JavacOutputStream",1,0,4,63,30,,2,41,7
Constructor,"org.apache.tools.ant.taskdefs.JavacOutputStream.JavacOutputStream",,,,8,4,1,,,1
Method,"org.apache.tools.ant.taskdefs.JavacOutputStream.getErrorFlag",,,,7,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.JavacOutputStream.processLine",,,,11,8,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.JavacOutputStream.write",,,,16,10,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.Javadoc",8,0,81,927,755,,3,96,157
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo",2,0,7,44,35,,1,66,9
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.createParam",,,,6,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.createPath",,,,6,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.getName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.getParams",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.getPath",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.setName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.setPath",,,,7,7,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam",0,0,4,20,16,,1,50,4
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.getName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.getValue",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.setName",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.DocletParam.setValue",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument",0,0,5,23,18,,1,60,5
Public Constructor,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.GroupArgument",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.getPackages",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.getTitle",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.setPackages",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.setTitle",,,,3,3,1,,,1
Class,"org.apache.tools.ant.taskdefs.Javadoc.JavaReader",0,0,4,78,66,,2,0,23
Public Constructor,"org.apache.tools.ant.taskdefs.Javadoc.JavaReader.JavaReader",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.JavaReader.read",,,,42,41,15,,,15
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.JavaReader.read",,,,14,14,4,,,4
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.JavaReader.skip",,,,6,6,3,,,3
Public Class,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument",1,0,7,32,25,,1,71,7
Public Constructor,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.LinkArgument",,,,2,2,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.getHref",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.getPackagelistLoc",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.isLinkOffline",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setHref",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setOffline",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.setPackagelistLoc",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.createBootclasspath",,,,6,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.createClasspath",,,,6,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.createDoclet",,,,4,4,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.createGroup",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.createLink",,,,5,5,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.createSourcepath",,,,6,6,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.Javadoc.evaluatePackages",,,,32,24,6,,,6
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.execute",,,,300,255,71,,,71
Private Method,"org.apache.tools.ant.taskdefs.Javadoc.getFiles",,,,30,24,7,,,7
Private Method,"org.apache.tools.ant.taskdefs.Javadoc.getPackageName",,,,33,25,5,,,5
Protected Method,"org.apache.tools.ant.taskdefs.Javadoc.logFlush",,,,7,7,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.Javadoc.mapClasses",,,,20,12,3,,,3
Private Method,"org.apache.tools.ant.taskdefs.Javadoc.matches",,,,8,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Javadoc.outputLog",,,,17,17,5,,,5
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setAuthor",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setBootclasspath",,,,7,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setBottom",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setCharset",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setClasspath",,,,7,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setDestdir",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setDocencoding",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setDoclet",,,,6,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setDocletPath",,,,6,6,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setDoctitle",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setEncoding",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setExtdirs",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setFooter",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setGroup",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setHeader",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setLink",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setLinkoffline",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setLocale",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setMaxmemory",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setNodeprecated",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setNodeprecatedlist",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setNohelp",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setNoindex",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setNonavbar",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setNotree",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setOld",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setOverview",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setPackage",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setPackageList",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setPackagenames",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setPrivate",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setProtected",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setPublic",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setSerialwarn",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setSourcefiles",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setSourcepath",,,,7,7,2,,,2
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setSplitindex",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setStylesheetfile",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setUse",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setVerbose",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setVersion",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setWindowtitle",,,,3,3,1,,,1
Public Method,"org.apache.tools.ant.taskdefs.Javadoc.setadditionalParam",,,,3,3,1,,,1
Public Class,"org.apache.tools.ant.taskdefs.Jikes",2,0,2,42,21,,1,0,3
Protected Constructor,"org.apache.tools.ant.taskdefs.Jikes.Jikes",,,,10,5,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.Jikes.compile",,,,21,12,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.JikesOutputParser",2,0,7,97,53,,1,76,17
Protected Constructor,"org.apache.tools.ant.taskdefs.JikesOutputParser.JikesOutputParser",,,,9,5,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.JikesOutputParser.getErrorFlag",,,,7,3,1,,,1
Private Method,"org.apache.tools.ant.taskdefs.JikesOutputParser.log",,,,6,6,4,,,4
Private Method,"org.apache.tools.ant.taskdefs.JikesOutputParser.parseEmacsOutput",,,,4,3,1,,,1
Protected Method,"org.apache.tools.ant.taskdefs.JikesOutputParser.parseOutput",,,,10,6,2,,,2
Private Method,"org.apache.tools.ant.taskdefs.JikesOutputParser.parseStandardOutput",,,,33,18,6,,,6
Private Method,"org.apache.tools.ant.taskdefs.JikesOutputParser.setError",,,,5,5,2,,,2
Public Class,"org.apache.tools.ant.taskdefs.KeySubst",1,0,22,142,96,,2,71,16
Public Method,"org.apache.tools.ant.taskdefs.KeySubst.execute",,,,38,34,5,,,5
