Project Name,Package Name,Type Name,Method Name,Code Smell
ant1.1,org.apache.tools.ant.taskdefs,MatchingTask,setItems,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs,Patch,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs,Property,resolveAllProperties,Complex Method
ant1.1,org.apache.tools.ant.taskdefs,Property,extractProperties,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Property,extractProperties,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Rmic,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs,Rmic,execute,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Rmic,scanDir,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs,Rmic,shouldCompile,Long Statement
ant1.1,org.apache.tools.ant.taskdefs,Rmic,shouldCompile,Long Statement
ant1.1,org.apache.tools.ant.taskdefs,SignJar,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs,Tar,execute,Empty catch clause
ant1.1,org.apache.tools.ant.taskdefs,Tar,tarFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Tar,tarFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Untar,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs,Untar,execute,Empty catch clause
ant1.1,org.apache.tools.ant.taskdefs,Untar,execute,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,XSLTProcess,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs,Zip,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs,Zip,execute,Empty catch clause
ant1.1,org.apache.tools.ant.taskdefs,Zip,execute,Long Statement
ant1.1,org.apache.tools.ant.taskdefs,Zip,zipFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Zip,zipFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Zip,zipFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Zip,zipFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Zip,zipFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs,Zip,zipFile,Magic Number
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,DDCreatorHelper,process,Long Statement
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbcHelper,isRegenRequired,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbcHelper,isRegenRequired,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbcHelper,isRegenRequired,Complex Method
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbcHelper,isRegenRequired,Long Statement
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,startDocument,Magic Number
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,characters,Complex Conditional
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,characters,Long Statement
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,addFileToJar,Magic Number
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,addFileToJar,Magic Number
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,execute,Complex Method
ant1.1,org.apache.tools.ant.taskdefs.optional.ejb,EjbJar,execute,Long Statement
